job_ID,job_type,container_number,QC_name,QC_job_sequence,yard_name,alt_yard_names,assigned_yard_name,assigned_HT_name,yard_status,QC_status,HT_status,job_status,start_time,end_time
JOB5688207K,LO,CONT4188946Q,QC5,QC5_1565,D2,"[nan, nan, nan]",D2,HT_10,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,694610,698300
JOB8197247T,DI,CONT1206345Z,QC5,QC5_1566,G1,"['D1', 'F1', 'C2']",F1,HT_72,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,694610,699710
JOB5555802Z,LO,CONT1828961Z,QC5,QC5_1567,D1,"[nan, nan, nan]",D1,HT_21,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,695030,698760
JOB5727586I,DI,CONT2172748U,QC5,QC5_1568,F2,"['H1', 'A2', 'D2']",F2,HT_45,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,697130,700710
JOB7187753S,DI,CONT4977734G,QC5,QC5_1569,H2,"['D1', 'C1', 'F1']",F1,HT_46,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,697340,701070
JOB4909885D,DI,CONT0149152N,QC5,QC5_1570,H2,"['E2', 'C1', 'H1']",E2,HT_37,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,697340,701420
JOB7577050Y,LO,CONT6255517K,QC5,QC5_1571,C2,"[nan, nan, nan]",C2,HT_23,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,697340,700700
JOB8589069S,LO,CONT7194425Q,QC5,QC5_1572,G1,"[nan, nan, nan]",G1,HT_58,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,697340,700740
JOB2982508P,LO,CONT5587257T,QC5,QC5_1573,F1,"[nan, nan, nan]",F1,HT_38,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,697340,701210
JOB6896944H,LO,CONT4808274W,QC5,QC5_1574,B2,"[nan, nan, nan]",B2,HT_13,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,698880,701960
JOB8565420U,DI,CONT2256560S,QC5,QC5_1575,A2,"['E1', 'E2', 'B2']",E2,HT_42,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,698880,703660
JOB3527718G,LO,CONT9402753V,QC5,QC5_1576,D1,"[nan, nan, nan]",D1,HT_28,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,699720,702580
JOB1320828W,LO,CONT2268353E,QC5,QC5_1577,A2,"[nan, nan, nan]",A2,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,699720,702630
JOB4470038H,DI,CONT0897377Z,QC5,QC5_1578,C1,"['A2', 'G1', 'H2']",G1,HT_45,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,700770,704910
JOB4316245C,DI,CONT0160649H,QC5,QC5_1579,H1,"['C2', 'D1', 'F1']",F1,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,701120,704910
JOB8222236Q,DI,CONT3458372O,QC5,QC5_1580,A1,"['G2', 'H1', 'B1']",H1,HT_48,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,701470,705410
JOB7411069T,LO,CONT7912710B,QC5,QC5_1581,F2,"[nan, nan, nan]",F2,HT_56,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,701470,704050
JOB6493902V,DI,CONT2019381P,QC5,QC5_1582,D1,"['F1', 'H1', 'A1']",F1,HT_37,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,701470,706960
JOB8942190E,DI,CONT4873290C,QC5,QC5_1583,H1,"['G1', 'B1', 'D2']",D2,HT_38,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,701470,706600
JOB5355585R,LO,CONT7724032Y,QC5,QC5_1584,E2,"[nan, nan, nan]",E2,HT_52,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,701960,705040
JOB8219452U,DI,CONT2063129P,QC5,QC5_1585,H1,"['F1', 'C1', 'E2']",E2,HT_44,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,703710,707170
JOB1510020A,LO,CONT1240503N,QC5,QC5_1586,H2,"[nan, nan, nan]",H2,HT_80,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,703710,706070
JOB3673197C,LO,CONT5423441Q,QC5,QC5_1587,C2,"[nan, nan, nan]",C2,HT_28,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,703710,706590
JOB7226863P,LO,CONT5148998L,QC5,QC5_1588,F2,"[nan, nan, nan]",F2,HT_56,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,704970,707570
JOB3630205A,LO,CONT7469588J,QC5,QC5_1589,C2,"[nan, nan, nan]",C2,HT_24,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,704970,707940
JOB4403674D,LO,CONT5807796P,QC5,QC5_1590,E2,"[nan, nan, nan]",E2,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,705460,708810
JOB2696650O,LO,CONT8677182L,QC5,QC5_1591,A2,"[nan, nan, nan]",A2,HT_39,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,705460,708940
JOB0601232M,DI,CONT4159426B,QC5,QC5_1592,H2,"['B2', 'H1', 'F2']",F2,HT_37,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,707000,711150
JOB1226684M,LO,CONT4649813X,QC5,QC5_1593,D2,"[nan, nan, nan]",D2,HT_38,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,707000,710620
JOB6734303O,LO,CONT1177004E,QC5,QC5_1594,E1,"[nan, nan, nan]",E1,HT_28,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,707000,710780
JOB3087591V,LO,CONT4663390B,QC5,QC5_1595,D2,"[nan, nan, nan]",D2,HT_31,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,707210,711200
JOB9228510D,DI,CONT0645280C,QC5,QC5_1596,H1,"['E2', 'F1', 'G2']",F1,HT_44,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,707210,713070
JOB4413488Y,LO,CONT4688544X,QC5,QC5_1597,B2,"[nan, nan, nan]",B2,HT_09,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,707210,711750
JOB7242774F,DI,CONT4029408Y,QC5,QC5_1598,F2,"['A1', 'E1', 'B1']",E1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,707630,713610
JOB3420147Y,LO,CONT5428455X,QC5,QC5_1599,H2,"[nan, nan, nan]",H2,HT_77,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,707980,712220
JOB8394337T,LO,CONT8209498E,QC5,QC5_1600,F1,"[nan, nan, nan]",F1,HT_52,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,708820,712530
JOB8240922Z,LO,CONT1279916X,QC5,QC5_1601,H2,"[nan, nan, nan]",H2,HT_79,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,708960,713000
JOB2596709C,DI,CONT1026490Z,QC5,QC5_1602,A1,"['D2', 'B1', 'G2']",D2,HT_48,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,711200,714940
JOB8055049T,LO,CONT4147052H,QC5,QC5_1603,F2,"[nan, nan, nan]",F2,HT_58,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,711200,713850
JOB4167217G,DI,CONT7041476W,QC5,QC5_1604,F2,"['A2', 'C2', 'H2']",F2,HT_37,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,711200,716470
JOB3877777J,LO,CONT0802180L,QC5,QC5_1605,D1,"[nan, nan, nan]",D1,HT_31,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,711200,714530
JOB2225312N,LO,CONT0637139X,QC5,QC5_1606,A2,"[nan, nan, nan]",A2,HT_21,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,713090,716120
JOB5165971Y,DI,CONT6856135U,QC5,QC5_1607,H2,"['D1', 'C2', 'G2']",C2,HT_44,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,713090,718910
JOB0846697C,LO,CONT3327224J,QC5,QC5_1608,B2,"[nan, nan, nan]",B2,HT_10,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,713650,716960
JOB7200352U,DI,CONT6342857I,QC5,QC5_1609,D1,"['E1', 'F2', 'H1']",E1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,713650,718640
JOB0726825S,LO,CONT6276771O,QC5,QC5_1610,F2,"[nan, nan, nan]",F2,HT_59,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,713650,717410
JOB5537623W,LO,CONT2883950R,QC5,QC5_1611,F2,"[nan, nan, nan]",F2,HT_60,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,713650,717610
JOB2913005K,DI,CONT4573504Q,QC5,QC5_1612,A1,"['F1', 'H1', 'A2']",F1,HT_48,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,714980,719920
JOB8844108Q,DI,CONT2254550Z,QC5,QC5_1613,D1,"['D2', 'E1', 'H1']",E1,HT_38,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,714980,720040
JOB8240083I,LO,CONT3645537Z,QC5,QC5_1614,F2,"[nan, nan, nan]",F2,HT_49,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,716520,719190
JOB3671119N,LO,CONT9546822Q,QC5,QC5_1615,F1,"[nan, nan, nan]",F1,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,716520,719350
JOB0573969U,DI,CONT9842404Q,QC5,QC5_1616,H1,"['G1', 'A2', 'E2']",E2,HT_40,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,716520,721550
JOB8434513B,LO,CONT6495169D,QC5,QC5_1617,E1,"[nan, nan, nan]",E1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,718970,721740
JOB1389264V,LO,CONT0683172N,QC5,QC5_1618,C2,"[nan, nan, nan]",C2,HT_44,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,718970,722370
JOB9228009I,DI,CONT3278928G,QC5,QC5_1619,C2,"['H2', 'G2', 'F2']",F2,HT_46,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,718970,724330
JOB4796961N,DI,CONT0563801G,QC5,QC5_1620,H1,"['F2', 'E1', 'D1']",E1,HT_55,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,718970,724530
JOB5588807B,DI,CONT4619353P,QC5,QC5_1621,F2,"['A1', 'D2', 'E1']",F2,HT_70,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,718970,724800
JOB5322113U,LO,CONT1206694W,QC5,QC5_1622,H1,"[nan, nan, nan]",H1,HT_72,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,719950,723650
JOB4931381S,DI,CONT5723458S,QC5,QC5_1623,F1,"['F2', 'G1', 'D1']",F1,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,720090,725700
JOB6444477Q,LO,CONT2543121C,QC5,QC5_1624,D2,"[nan, nan, nan]",D2,HT_38,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,720090,724410
JOB0276106A,LO,CONT0007656F,QC5,QC5_1625,B1,"[nan, nan, nan]",B1,HT_16,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,720090,724630
JOB9819175G,DI,CONT9434586K,QC5,QC5_1626,A2,"['C2', 'H1', 'G1']",C2,HT_45,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,721560,726650
JOB3755267Z,DI,CONT3197568T,QC5,QC5_1627,H2,"['C1', 'E1', 'D2']",E1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,721770,726840
JOB8027949I,LO,CONT3695205I,QC5,QC5_1628,F2,"[nan, nan, nan]",F2,HT_60,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,722400,725650
JOB3098164V,LO,CONT4540781W,QC5,QC5_1629,E2,"[nan, nan, nan]",E2,HT_46,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,724360,727090
JOB8139623D,LO,CONT8556097Y,QC5,QC5_1630,A1,"[nan, nan, nan]",A1,HT_02,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,724570,727700
JOB1223769W,DI,CONT3520201C,QC5,QC5_1631,D2,"['A1', 'B2', 'G1']",D2,HT_38,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,724850,729460
JOB1275884G,DI,CONT5160576B,QC5,QC5_1632,G2,"['A2', 'G1', 'C2']",G2,HT_55,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,724850,729870
JOB3159664H,LO,CONT2452881O,QC5,QC5_1633,E1,"[nan, nan, nan]",E1,HT_42,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,725760,729100
JOB3463672K,DI,CONT2007445H,QC5,QC5_1634,D2,"['G1', 'H2', 'F1']",D2,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,725760,730930
JOB3786675O,LO,CONT0911679S,QC5,QC5_1635,A2,"[nan, nan, nan]",A2,HT_16,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,725760,729710
JOB9526945U,LO,CONT1255681U,QC5,QC5_1636,D2,"[nan, nan, nan]",D2,HT_35,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,726670,729820
JOB2039420X,DI,CONT1356860Q,QC5,QC5_1637,C2,"['A1', 'B2', 'F2']",F2,HT_44,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,726880,731900
JOB0918916C,DI,CONT7036199F,QC5,QC5_1638,G1,"['E2', 'F1', 'A2']",E2,HT_45,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,726880,732030
JOB0265296C,DI,CONT2937990V,QC5,QC5_1639,A1,"['B1', 'A2', 'D2']",D2,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,727090,732520
JOB1440781I,DI,CONT9671510R,QC5,QC5_1640,H1,"['G1', 'E1', 'H2']",E1,HT_48,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,727720,732680
JOB8467042F,LO,CONT3390726R,QC5,QC5_1641,F1,"[nan, nan, nan]",F1,HT_37,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,729470,732260
JOB4011925Q,LO,CONT5090931S,QC5,QC5_1642,B1,"[nan, nan, nan]",B1,HT_16,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,729890,732890
JOB4153238M,DI,CONT8549582W,QC5,QC5_1643,A1,"['F1', 'F2', 'H1']",F1,HT_40,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,729890,734560
JOB6263953G,DI,CONT7665891R,QC5,QC5_1644,H2,"['C2', 'G2', 'E2']",E2,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,730940,735040
JOB0960643E,LO,CONT7571683V,QC5,QC5_1645,B2,"[nan, nan, nan]",B2,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,730940,734540
JOB9481733T,LO,CONT9877466J,QC5,QC5_1646,H1,"[nan, nan, nan]",H1,HT_74,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,730940,734530
JOB7979963K,LO,CONT2057040G,QC5,QC5_1647,B1,"[nan, nan, nan]",B1,HT_30,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,731920,735150
JOB3366823U,DI,CONT2632336O,QC5,QC5_1648,G2,"['F2', 'A1', 'H1']",F2,HT_44,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,732060,736960
JOB4596358F,DI,CONT6950646F,QC5,QC5_1649,B1,"['E1', 'H2', 'D1']",E1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,732550,737390
JOB3302294O,DI,CONT9132795B,QC5,QC5_1650,E1,"['F1', 'D2', 'G2']",E1,HT_48,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,732690,737640
JOB4300040S,LO,CONT6523235S,QC5,QC5_1651,D2,"[nan, nan, nan]",D2,HT_19,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,732690,736310
JOB3417511P,DI,CONT2706281X,QC5,QC5_1652,A1,"['E1', 'F2', 'C1']",E1,HT_66,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,732900,738440
JOB5139180K,LO,CONT5404863X,QC5,QC5_1653,C2,"[nan, nan, nan]",C2,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,734580,737520
JOB8365176F,LO,CONT2224312B,QC5,QC5_1654,F1,"[nan, nan, nan]",F1,HT_45,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,735070,737800
JOB5258137M,LO,CONT7442627L,QC5,QC5_1655,D2,"[nan, nan, nan]",D2,HT_36,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,735070,738060
JOB9828339W,LO,CONT1580485N,QC5,QC5_1656,G1,"[nan, nan, nan]",G1,HT_59,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,735070,738450
JOB5883909G,DI,CONT4138957W,QC5,QC5_1657,E1,"['F1', 'B2', 'C2']",E1,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,735210,740810
JOB1249554T,DI,CONT1812796G,QC5,QC5_1658,D1,"['C2', 'C1', 'F2']",D1,HT_44,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,736960,741180
JOB8657472D,DI,CONT6533388U,QC5,QC5_1659,G1,"['B1', 'E1', 'A1']",E1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,737450,741180
JOB1663158T,LO,CONT7502299Q,QC5,QC5_1660,E1,"[nan, nan, nan]",E1,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,737660,740750
JOB7313680U,LO,CONT8363635Z,QC5,QC5_1661,B1,"[nan, nan, nan]",B1,HT_11,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,737660,740940
JOB6204269A,LO,CONT4360544M,QC5,QC5_1662,F2,"[nan, nan, nan]",F2,HT_55,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,738500,741260
JOB2769753H,LO,CONT9932012N,QC5,QC5_1663,B1,"[nan, nan, nan]",B1,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,738500,741590
JOB7400394G,LO,CONT8120411O,QC5,QC5_1664,F2,"[nan, nan, nan]",F2,HT_57,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,738500,741920
JOB6738399T,DI,CONT4413041R,QC5,QC5_1665,B1,"['F2', 'A2', 'E1']",F2,HT_45,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,738500,743740
JOB4973709Z,DI,CONT5266741R,QC5,QC5_1666,E1,"['E2', 'F1', 'B1']",E2,HT_59,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,738500,744440
JOB1074136K,LO,CONT8879103C,QC5,QC5_1667,G1,"[nan, nan, nan]",G1,HT_76,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,740810,743600
JOB2898981M,LO,CONT8591800G,QC5,QC5_1668,G1,"[nan, nan, nan]",G1,HT_44,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,741230,744280
JOB3619689Q,LO,CONT9599570O,QC5,QC5_1669,E1,"[nan, nan, nan]",E1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,741230,744380
JOB1729516L,DI,CONT6824482V,QC5,QC5_1670,D1,"['A1', 'F2', 'C2']",D1,HT_42,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,741230,746570
JOB3650127Y,LO,CONT4412624P,QC5,QC5_1671,C2,"[nan, nan, nan]",C2,HT_22,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,741230,745120
JOB5318115U,LO,CONT3206839H,QC5,QC5_1672,H1,"[nan, nan, nan]",H1,HT_47,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,741300,745520
JOB6762084D,LO,CONT9448634A,QC5,QC5_1673,H1,"[nan, nan, nan]",H1,HT_61,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,741650,745620
JOB9089025Q,DI,CONT9690433O,QC5,QC5_1674,A1,"['C1', 'E2', 'B2']",E2,HT_46,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,741930,747790
JOB3530282V,LO,CONT4873798Z,QC5,QC5_1675,G1,"[nan, nan, nan]",G1,HT_66,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,743750,746330
JOB4530176S,DI,CONT4374890O,QC5,QC5_1676,A1,"['F1', 'B2', 'G2']",F1,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,744450,748520
JOB4626178U,LO,CONT0464718K,QC5,QC5_1677,D2,"[nan, nan, nan]",D2,HT_36,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,744450,747230
JOB3461281A,LO,CONT4884178S,QC5,QC5_1678,E2,"[nan, nan, nan]",E2,HT_45,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,744450,747780
JOB5045749K,LO,CONT5553284M,QC5,QC5_1679,A1,"[nan, nan, nan]",A1,HT_14,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,744450,748060
JOB6690916O,DI,CONT3927758R,QC5,QC5_1680,H1,"['H2', 'E1', 'B2']",E1,HT_42,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,746620,750130
JOB5553250G,DI,CONT9877975O,QC5,QC5_1681,A1,"['C2', 'A2', 'D2']",C2,HT_31,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,746620,750390
JOB6574772O,DI,CONT3197054G,QC5,QC5_1682,B2,"['G2', 'F2', 'D2']",F2,HT_57,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,746620,750680
JOB6711084L,LO,CONT8228960L,QC5,QC5_1683,C2,"[nan, nan, nan]",C2,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,746620,749780
JOB5081250R,DI,CONT7460341Q,QC5,QC5_1684,C1,"['G1', 'E2', 'C2']",E2,HT_45,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,747810,751480
JOB2766042A,DI,CONT8450830R,QC5,QC5_1685,F1,"['C1', 'H1', 'F2']",F1,HT_46,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,747810,752170
JOB2899721U,DI,CONT1926834W,QC5,QC5_1686,A1,"['E1', 'D2', 'F1']",E1,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,748580,752530
JOB0835047V,LO,CONT8884203T,QC5,QC5_1687,A2,"[nan, nan, nan]",A2,HT_05,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,748580,751820
JOB8523975D,LO,CONT3438077X,QC5,QC5_1688,G2,"[nan, nan, nan]",G2,HT_29,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,748580,751800
JOB2542918I,LO,CONT2973949E,QC5,QC5_1689,C1,"[nan, nan, nan]",C1,HT_19,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,748580,752230
JOB1432809N,LO,CONT8590324A,QC5,QC5_1690,B1,"[nan, nan, nan]",B1,HT_09,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,750190,753230
JOB0102753N,DI,CONT2354475H,QC5,QC5_1691,G2,"['H1', 'B1', 'A2']",G2,HT_42,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,750400,754920
JOB1097692Q,LO,CONT9973777S,QC5,QC5_1692,D2,"[nan, nan, nan]",D2,HT_36,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,750680,753700
JOB6657932M,LO,CONT0123035B,QC5,QC5_1693,D1,"[nan, nan, nan]",D1,HT_31,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,750680,753840
JOB5113360X,LO,CONT9770846P,QC5,QC5_1694,A2,"[nan, nan, nan]",A2,HT_39,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,751520,755730
JOB4898306O,LO,CONT8010606O,QC5,QC5_1695,A2,"[nan, nan, nan]",A2,HT_05,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,752220,756810
JOB7276667D,LO,CONT3501131C,QC5,QC5_1696,B2,"[nan, nan, nan]",B2,HT_19,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,752570,756840
JOB8810158O,DI,CONT6993708S,QC5,QC5_1697,B2,"['B1', 'F2', 'H1']",F2,HT_43,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,752570,758900
JOB1887704X,LO,CONT1051709B,QC5,QC5_1698,F1,"[nan, nan, nan]",F1,HT_56,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,752570,757370
JOB1819368Q,DI,CONT2767665G,QC5,QC5_1699,A2,"['D2', 'C2', 'H2']",C2,HT_46,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,752570,759510
JOB4708163J,LO,CONT3282260T,QC5,QC5_1700,H2,"[nan, nan, nan]",H2,HT_21,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,753270,758110
JOB6816570Z,LO,CONT8157894W,QC5,QC5_1701,H1,"[nan, nan, nan]",H1,HT_73,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,754950,758500
